Customer ID,Age Group,Location,Gender,Family with Children,Dog Breed,Purchase Frequency,Average Spend,Product Preference,Loyalty Program Member,Last Purchase Date
f73a04d7-7d11-4651-a6e1-68dcd35b8743,65+,suburban,M,no,Dachshund,monthly,103.18,raw,No,2023-03-21
ff7009ed-93f3-4ab2-89f9-399e65c949ef,36-45,suburban,M,no,Labrador,quarterly,34.06,grain-free,No,2023-10-31
7fd4da7c-dc31-4ab6-b319-7dbc65aabe9f,46-55,suburban,M,yes,Poodle,quarterly,84.32,raw,Yes,2022-06-02
a73d5c4f-08bf-4d08-a1da-070a6fb5a02e,36-45,suburban,F,no,Rottweiler,monthly,145.25,raw,No,2024-02-03
10dbe145-d23c-4d0c-a611-7a926f5564ba,56-65,suburban,M,yes,Bulldog,weekly,191.58,raw,No,2022-06-07
432355d4-c853-481e-89d8-b64f4d4c7f12,65+,urban,F,no,Boxer,weekly,193.35,raw,Yes,2022-09-27
0d99105c-b255-4514-96f2-35ffa9f038ec,36-45,urban,F,yes,German Shepherd,quarterly,120.03,grain-free,Yes,2023-03-09
4ae9e465-9598-4ca4-824d-982267ec7e8a,26-35,urban,F,yes,Boxer,monthly,129.19,dry,No,2022-05-12
55bdc655-4eb2-4375-9305-57c5c88c623b,65+,suburban,M,yes,German Shepherd,weekly,53.43,raw,Yes,2023-09-04
f39d5fd5-5a56-4c92-a7cd-6e126dc9ce7d,18-25,urban,M,no,Poodle,weekly,145.16,grain-free,No,2023-12-05
2734bba9-8fd5-4e32-8094-5e156516f629,36-45,suburban,F,no,Boxer,quarterly,32.72,raw,Yes,2024-03-30
520b34b5-c80f-4dc6-945c-ccf1efc369ff,65+,urban,M,no,Bulldog,quarterly,71.24,grain-free,No,2023-07-02
09f79770-c3dd-478a-9297-695aec9c0ead,36-45,urban,F,yes,Beagle,weekly,140.31,grain-free,Yes,2023-08-28
e881b56f-7bc8-4271-9dfc-bb22c1bb3cf7,65+,suburban,M,no,Labrador,quarterly,75.86,dry,No,2023-03-15
d02b7a34-7646-4cad-9c57-04ff97c41630,26-35,suburban,M,no,Bulldog,weekly,28.97,wet,Yes,2023-11-03
e804d5dd-9fd0-4ac3-afff-73b21190adaa,18-25,urban,M,yes,Siberian Husky,monthly,169.74,dry,Yes,2022-12-03
ffeb1d5f-c9c1-404d-877a-cbf7b63b1456,18-25,urban,F,yes,Great Dane,quarterly,75.86,dry,No,2023-05-05
70d12d94-a593-4776-bf22-939f368a329a,56-65,urban,M,no,Poodle,quarterly,31.36,raw,No,2023-01-27
7c32f5f4-dcf6-45d4-8b6e-6071c452a1fe,65+,urban,M,no,Dachshund,monthly,33.46,grain-free,No,2024-04-14
2e336b02-53ce-4402-9f2a-20545d903d39,36-45,suburban,F,no,German Shepherd,weekly,65.32,wet,Yes,2023-03-11
cfba2d45-894b-4fa0-8d09-6a8ce680c4ac,18-25,urban,M,yes,Bulldog,weekly,52.04,grain-free,No,2022-11-07
978bf51e-5e22-4e1f-95e6-7cbc292102e6,18-25,suburban,M,no,Boxer,quarterly,159.37,raw,No,2022-07-23
74be13db-e750-4b1a-8853-9f17a3269034,46-55,suburban,F,yes,Great Dane,weekly,77.9,grain-free,Yes,2022-11-12
9452f285-24f8-447d-9a8d-70ad78977b16,46-55,urban,M,yes,Beagle,weekly,164.85,raw,Yes,2022-07-13
5e67c8be-8881-48f7-85e0-64d89d18f7cf,18-25,suburban,F,no,Siberian Husky,monthly,51.29,dry,No,2023-06-19
0ec7724e-1728-45cb-8846-e6e48d277dbc,65+,urban,F,no,Boxer,monthly,108.72,dry,No,2023-09-18
4e7ab662-59bc-48c7-b326-800a8b4f4905,56-65,suburban,F,yes,Labrador,monthly,143.85,raw,Yes,2022-08-05
ff95b826-2501-4f82-8953-ad12a264a659,18-25,suburban,F,yes,Beagle,quarterly,137.36,dry,Yes,2023-07-17
006ef2c0-3c57-4786-8cf2-b0f7cecf3b2d,26-35,urban,M,no,Great Dane,monthly,128.2,grain-free,No,2022-08-12
025a2833-69ce-48ce-a0eb-02a3b1d9f200,36-45,suburban,M,no,Rottweiler,monthly,186.47,wet,Yes,2023-04-22
e9b149d2-170b-45a3-bb50-5a38ec8176cf,56-65,suburban,M,no,Rottweiler,weekly,61.13,wet,Yes,2023-07-31
ad922319-23fc-4f34-bf3b-ad16c1e7834f,26-35,urban,F,yes,Great Dane,monthly,108.87,grain-free,No,2022-07-01
ddc70da2-4e9c-4a48-8273-364e3b6f2e6b,56-65,suburban,M,yes,Rottweiler,quarterly,179.12,wet,No,2022-07-14
950f2663-7017-4293-8b8e-14fe563ff164,26-35,suburban,M,no,Poodle,monthly,34.02,grain-free,No,2023-08-16
5a57dde7-49b6-400c-b85b-c0eda7d9b5bc,36-45,urban,M,yes,Bulldog,quarterly,30.06,raw,Yes,2023-07-16
6ccce2c8-74fb-4ee6-8c0f-da553dec39c7,36-45,urban,F,yes,German Shepherd,weekly,61.99,wet,No,2023-03-26
7f296c57-9302-46f4-afc2-d5958b7e97c7,46-55,suburban,F,no,Bulldog,weekly,133.94,raw,Yes,2023-05-27
1e2f7386-b385-4855-b1d8-695fedd2af24,65+,suburban,F,yes,Siberian Husky,monthly,66.78,raw,Yes,2024-02-16
62947da7-362f-4ad6-8861-c707298b3701,26-35,suburban,M,no,Bulldog,weekly,54.24,grain-free,Yes,2022-12-21
8d876c4d-5688-49e9-a9c3-97d60962ef89,46-55,urban,F,no,Bulldog,monthly,102.58,wet,Yes,2022-10-26
7469663b-2eee-4167-8db4-3277afcf46ab,26-35,suburban,M,yes,Labrador,weekly,130.45,dry,No,2023-08-17
cc2d22e5-a9b9-41ee-9d46-262723ff63ac,46-55,suburban,F,yes,German Shepherd,quarterly,64.74,dry,Yes,2024-03-26
77711898-fd6a-40f7-9442-715485c1fd10,36-45,suburban,M,no,Bulldog,weekly,74.12,dry,No,2023-08-01
8417de83-4b91-4f20-975f-1bb449641b31,56-65,suburban,M,yes,German Shepherd,monthly,130.44,dry,Yes,2022-12-20
7fc373bf-1d2f-496d-9e27-160d7ebea315,46-55,suburban,M,no,Dachshund,monthly,190.23,grain-free,Yes,2023-10-18
c57ea1ee-f532-4d9d-8dba-05990d1403e2,26-35,suburban,M,yes,Rottweiler,monthly,141.45,raw,No,2023-02-23
a443090a-d0e3-4024-974a-eff2f7f71db4,26-35,urban,M,yes,Boxer,quarterly,160.92,wet,No,2022-09-18
dd32aad0-4746-4853-9423-1cb6d3a11c8f,65+,urban,M,yes,Labrador,weekly,86.03,grain-free,No,2022-07-18
f8163fb3-149e-48e7-b40f-76c75b670b0b,36-45,suburban,M,no,Rottweiler,monthly,69.01,dry,No,2023-02-06
951bee5f-ca93-47a7-8a3a-a175f73eb66d,26-35,suburban,F,yes,German Shepherd,quarterly,101.77,wet,No,2024-01-13
32c1dc1a-92c7-4da1-8616-e4965a53e560,18-25,urban,F,no,Rottweiler,quarterly,165.28,grain-free,No,2022-09-16
42471512-c8ae-4cba-ac5e-5b9dc11c70ac,56-65,urban,M,no,Bulldog,quarterly,102.13,raw,Yes,2023-02-01
6320b190-5fdf-4ce2-b85b-42ff0a99c96b,46-55,urban,F,no,Boxer,weekly,172.41,dry,No,2024-04-13
b214fed9-a5a2-4e16-9b84-c0f83fd14bf3,65+,suburban,M,yes,Bulldog,weekly,197.98,wet,Yes,2023-09-16
4843852c-5126-4382-994c-acf90ca1bf09,56-65,suburban,F,no,Siberian Husky,weekly,32.96,wet,Yes,2022-11-05
545bcc0e-fb34-4a04-a485-594eb912cbb7,36-45,suburban,F,no,Bulldog,quarterly,28.17,dry,No,2023-04-19
0f42b258-045b-4a49-a20b-28ded3ea4f31,65+,suburban,F,yes,Boxer,weekly,46.93,raw,Yes,2022-07-01
3b993c75-422f-4880-80f3-669a527f000a,46-55,urban,M,no,Beagle,monthly,89.19,dry,Yes,2022-11-19
a37a8290-f70b-445e-8b16-2329d670dfb2,46-55,urban,M,no,Dachshund,quarterly,43.59,raw,No,2023-02-10
d7b08a16-3715-4248-b4a1-ece5b0adeedd,18-25,urban,F,yes,German Shepherd,weekly,176.72,wet,No,2023-07-26
4b2ac38d-a61b-4447-b61f-21a557e6bdc7,36-45,urban,F,no,Dachshund,quarterly,24.17,dry,Yes,2023-02-16
1b55c5b0-e640-4334-9239-bfdd118cc9c2,65+,suburban,M,yes,Siberian Husky,quarterly,76.84,raw,No,2023-10-16
2c2130e7-5c9d-4bb5-89b5-4803bc7b1bfc,65+,suburban,M,no,Dachshund,weekly,53.25,raw,No,2023-05-19
6e32a5b8-a84e-41f3-9b79-6f1d96e38b59,26-35,urban,M,no,Rottweiler,quarterly,187.68,grain-free,Yes,2023-11-26
c1c72e8f-7565-4e8d-aac3-5c4564c192df,18-25,urban,F,yes,Great Dane,weekly,140.51,raw,No,2022-11-16
222283ff-0f99-4383-b349-8fb4d706eeef,18-25,urban,M,no,Labrador,weekly,184.17,dry,No,2022-05-02
fa715998-8211-4a34-a066-6445c6e5a74f,65+,urban,M,no,Boxer,weekly,195.02,dry,No,2022-11-13
0c6666e6-43c2-4036-92b8-4a76f5e07587,65+,urban,F,no,Labrador,quarterly,109.48,raw,Yes,2023-03-26
71c0d897-f30d-49e3-b52e-0ad581f85e6e,56-65,suburban,M,yes,Boxer,quarterly,62.18,dry,Yes,2022-05-28
411b243c-3e0c-4855-a93f-21aada4a2b75,56-65,suburban,F,yes,German Shepherd,weekly,54.87,wet,No,2022-07-23
5ab267ec-a83c-4355-a6dd-bbe12587d9bb,56-65,urban,F,yes,Dachshund,quarterly,60.13,wet,No,2023-06-07
527b9a87-14f5-491e-95a3-51b157fe8114,18-25,urban,M,yes,German Shepherd,weekly,147.55,dry,No,2023-11-26
52cfc190-e233-42aa-82ae-0d9e380a5cfb,26-35,urban,F,yes,Bulldog,monthly,27.28,raw,Yes,2022-08-09
0484e35e-6e1a-423f-a4b2-76124117ac9e,46-55,suburban,F,no,Bulldog,quarterly,29.24,wet,Yes,2023-11-06
a2d68fa3-9e02-4d43-bee6-d9d055a44dfa,56-65,suburban,M,yes,Labrador,quarterly,129.47,raw,No,2023-07-23
84246273-22d4-4417-acde-41639783858e,26-35,suburban,F,yes,Poodle,monthly,135.57,dry,No,2024-04-16
e7c3038f-daa0-46a7-b834-2900e2d85c6f,36-45,urban,F,yes,Poodle,monthly,139.75,grain-free,Yes,2022-05-05
16ae50cd-71b0-427c-8ce4-c86530cda3b8,56-65,suburban,M,no,Great Dane,monthly,86.94,wet,No,2022-06-26
0c27bff7-a337-4bcc-b39e-a52e0ce1a682,46-55,urban,F,no,Poodle,weekly,165.07,dry,No,2023-12-31
fdf4799d-ded2-46be-9742-f21087f5dc43,36-45,suburban,M,yes,Siberian Husky,weekly,116.05,wet,Yes,2022-07-15
72308fb7-4029-40fa-baec-893e6582eb7a,36-45,suburban,M,no,Rottweiler,monthly,38.98,raw,No,2023-11-22
8f4a2cd3-da5d-484e-b7e9-305e93e3b8ed,46-55,suburban,M,no,Rottweiler,weekly,163.48,grain-free,No,2023-08-28
912e7a71-82aa-49ed-bacb-27ed202bae46,56-65,urban,M,no,Bulldog,quarterly,191.55,grain-free,Yes,2023-07-13
65ab043f-a88d-481f-8d34-eeb5a698776b,18-25,urban,F,no,Poodle,monthly,30.81,dry,No,2023-10-20
d4e3e352-3f3e-4fc2-b646-766488acdaaf,46-55,suburban,M,yes,Great Dane,quarterly,90.44,wet,Yes,2023-02-04
90cfeeab-f005-4d63-a832-096f02a9779c,46-55,urban,M,yes,Boxer,weekly,107.75,grain-free,Yes,2023-08-18
2bba0ae1-bbee-4062-8c61-4aabc1ed2e7f,46-55,urban,F,no,Bulldog,monthly,46.36,wet,Yes,2024-01-15
cb666e82-a0b6-42cb-8436-55aef5b536c0,36-45,urban,M,no,German Shepherd,weekly,176.19,raw,No,2024-03-02
0afc715e-bdce-4202-aaf0-0edd754b3a25,26-35,urban,M,no,Poodle,quarterly,71.15,raw,No,2022-06-21
2701fd8f-37a4-46e4-82a8-c518cf7203a5,18-25,urban,F,no,Bulldog,weekly,160.94,dry,No,2023-03-04
8fba8c5a-15b8-4c47-b22b-767bfa9e8ac4,56-65,urban,F,yes,Poodle,quarterly,140.78,grain-free,No,2023-09-07
fef257e9-df15-4209-85ac-be02f2b2f776,56-65,urban,F,no,Siberian Husky,weekly,127.65,grain-free,Yes,2024-04-05
fc0eee0b-c7cc-43f9-8a6d-6ec9821bf344,26-35,suburban,F,yes,Great Dane,quarterly,54.59,wet,Yes,2023-02-17
9f0f101c-600f-4cfd-a85d-d95721e2161b,46-55,urban,F,no,Labrador,weekly,59.73,raw,Yes,2024-02-10
15c6feab-268d-4aaa-ba40-78b2c9d7df6b,18-25,urban,M,yes,Beagle,monthly,28.52,grain-free,No,2023-09-14
72670da4-ed1b-44fe-82e0-0cff8b79d42b,56-65,suburban,F,no,Great Dane,monthly,63.33,dry,Yes,2022-10-25
dda625b5-5c2f-4089-b941-f6b401f35bb6,65+,suburban,M,yes,Poodle,weekly,82.18,dry,Yes,2023-10-24
e74bfad9-5dfb-49e3-b3ef-03819648a083,56-65,suburban,F,yes,German Shepherd,quarterly,169.97,grain-free,No,2022-05-23
6952a16d-8cd9-41cc-af07-41ac3d581c53,46-55,suburban,M,yes,German Shepherd,weekly,85.95,dry,No,2022-06-12
939ae897-cf7d-4178-b071-319e41f7c4c4,65+,urban,F,no,Labrador,monthly,155.83,grain-free,Yes,2024-01-10
b94bc47b-de5c-4160-bcfa-8bbe15d490a8,26-35,suburban,F,yes,Dachshund,quarterly,99.1,grain-free,No,2023-08-28
7eceea65-ea03-470f-8460-00fbf52110c1,18-25,suburban,M,no,German Shepherd,weekly,161.28,grain-free,No,2022-04-27
ac2f8412-13ba-4420-bdbf-616179e8e8b6,26-35,urban,F,yes,Bulldog,weekly,195.73,grain-free,No,2022-05-13
1dc399bc-d6fa-4c69-9335-b6b1e89cb79d,26-35,urban,M,yes,German Shepherd,quarterly,63.17,wet,Yes,2023-11-07
1373d983-cf02-4213-b6ba-10cff504a626,18-25,urban,F,no,Beagle,weekly,175.22,grain-free,Yes,2022-09-16
33fcd5e8-d624-46d5-8a14-98b56d93f0a1,18-25,suburban,M,yes,Labrador,monthly,131.93,dry,Yes,2024-04-04
34cac946-b8f5-42f7-8560-95c5a624b582,56-65,urban,F,no,Bulldog,monthly,167.11,raw,Yes,2023-09-22
3b6d989c-3c7c-4342-8969-e26424733d8b,56-65,suburban,M,no,Poodle,quarterly,137.29,wet,Yes,2023-04-08
d9c51a62-7aa2-4d16-9463-891f8d3a3d31,18-25,urban,F,no,Great Dane,weekly,96.31,raw,Yes,2022-08-22
b5c73e1e-8690-4e46-8a98-2aa70bad02c2,65+,urban,F,no,Labrador,weekly,61.05,raw,Yes,2022-10-03
f5f0c3ed-4ee0-4bf0-a5a6-1cde8c2c6462,36-45,suburban,F,yes,Beagle,monthly,32.61,raw,Yes,2023-05-05
b1813bbc-d7dd-4411-b0a1-def982411c6c,56-65,urban,M,yes,Rottweiler,quarterly,116.39,raw,No,2023-10-05
f45167c0-9934-4d91-b3fc-18e2fe6e7576,36-45,urban,F,no,Beagle,quarterly,198.26,raw,No,2024-02-21
aa14147e-ee0c-4eb7-a4fc-39339ed98ed5,65+,urban,M,yes,Boxer,quarterly,152.85,dry,Yes,2024-02-26
6c633d8d-4640-434a-ac1e-d1596a3881b6,18-25,urban,M,yes,Boxer,monthly,78.92,grain-free,No,2023-11-06
0509c1d6-ee71-4c90-873b-27148d4ade0f,65+,urban,M,no,Rottweiler,monthly,168.9,dry,No,2023-04-11
e982e672-2415-430c-8eb3-0887768459e3,56-65,suburban,F,yes,Siberian Husky,quarterly,158.42,wet,Yes,2023-10-31
9fa21d87-d722-4840-b57f-d579895af191,26-35,suburban,F,no,German Shepherd,quarterly,70.69,dry,Yes,2023-06-08
65998836-6b3f-47f4-82f1-5f66510a8dd3,18-25,urban,M,yes,Great Dane,weekly,22.58,wet,Yes,2024-02-24
3a24970e-649f-4e6a-be10-e1fb8263eeec,46-55,suburban,M,yes,Dachshund,weekly,41.27,grain-free,No,2022-06-10
0f8b4ae3-56ce-443b-8938-1b1e7ef0203e,36-45,suburban,F,no,Dachshund,quarterly,177.92,raw,No,2023-11-19
1226b77b-b602-45ab-8b77-253a6ff98473,65+,suburban,M,yes,Great Dane,monthly,170.58,grain-free,Yes,2023-01-12
cb16672d-abec-40d9-9d67-d1c0792d548f,18-25,urban,F,yes,Beagle,monthly,73.14,dry,Yes,2023-07-24
104d508a-d6b4-4b90-bb94-9a5cce02b401,65+,urban,M,no,Rottweiler,weekly,71.34,dry,No,2023-04-09
c8179267-78e5-4de2-8629-fb2ede2a0fb9,18-25,urban,M,yes,Rottweiler,quarterly,162.72,grain-free,Yes,2022-10-23
c662c6ce-5ef9-47b8-aac8-7fd3e31ebfb7,56-65,suburban,M,no,Poodle,monthly,188.79,grain-free,Yes,2023-06-02
eac11663-fed4-4ba5-b838-61e0211fdab5,56-65,suburban,F,yes,Labrador,monthly,160.24,dry,No,2023-08-15
eb365b46-3d45-4ef5-9175-6e9fc21edc67,56-65,urban,F,no,Bulldog,monthly,129.0,grain-free,No,2023-10-05
9802ceac-1d19-4d8e-a055-86a275e335ee,65+,urban,M,no,Boxer,monthly,63.68,wet,Yes,2023-02-17
fd5ebd25-23c7-4feb-b364-83ff2604fd60,46-55,suburban,F,no,Dachshund,weekly,114.63,wet,No,2023-05-12
223ec08e-68e5-45dc-b197-109931b4f9c6,56-65,suburban,F,no,German Shepherd,monthly,62.03,dry,No,2022-07-25
1e18c945-6f21-4fbf-ae79-f2169b6efe96,18-25,urban,M,no,Bulldog,monthly,165.44,dry,Yes,2023-12-07
4321b773-45c2-4490-b877-54e96308c08b,56-65,suburban,F,yes,Beagle,quarterly,89.65,grain-free,Yes,2022-06-01
60ef7f0e-b89e-400f-b844-450a46ede6dd,26-35,suburban,F,yes,Poodle,quarterly,170.07,grain-free,Yes,2023-07-21
69b4c2d3-35e7-4981-a772-1f53d91a7c70,56-65,suburban,F,no,Bulldog,weekly,88.69,raw,Yes,2022-08-21
59bfaf8b-a9ac-49c6-be55-7a990b641075,65+,suburban,M,yes,Poodle,weekly,168.35,wet,Yes,2023-12-05
2e0f67fa-f0e5-40f7-9a58-392d6fe60fad,46-55,suburban,F,no,Dachshund,weekly,80.0,dry,Yes,2022-07-02
e477cce6-d560-4f3f-bd4d-117a23daf742,26-35,suburban,M,yes,Dachshund,weekly,99.22,dry,Yes,2023-01-05
a1eb8901-0ab0-4f1e-800d-52483b19eae8,65+,suburban,M,yes,German Shepherd,monthly,130.79,dry,No,2023-03-04
921df134-3260-4c20-a2fe-35614c5a0966,65+,urban,F,no,Rottweiler,quarterly,32.65,dry,Yes,2023-09-10
4d5b70c7-922a-4ebd-9100-da206eef3156,65+,urban,M,no,Beagle,monthly,190.68,raw,No,2024-03-11
a9166e60-ba98-4cc4-af1f-ded920a4da2e,18-25,suburban,F,yes,Siberian Husky,monthly,123.25,wet,Yes,2022-12-11
bdee2327-816c-43e5-96a0-0882f9793cdb,65+,suburban,F,yes,Great Dane,monthly,111.41,raw,Yes,2022-05-12
d94b0470-ecb4-425b-9bab-55aa3997c765,18-25,suburban,F,no,German Shepherd,quarterly,171.09,wet,Yes,2023-03-22
45c35537-2c5b-47b0-b2b5-72971ede3a99,65+,urban,F,yes,Dachshund,weekly,175.84,dry,Yes,2024-03-20
8fc430a6-a134-4f21-8c66-80529b1bc4c0,36-45,urban,F,yes,Labrador,weekly,114.01,wet,Yes,2023-06-26
21f7fd51-9fd5-4f65-834c-b3e89354af35,26-35,suburban,F,no,Rottweiler,quarterly,186.91,dry,Yes,2023-09-19
9c159aa1-3ef5-4fea-959b-ec6d2425ddeb,36-45,urban,M,yes,Great Dane,quarterly,31.65,raw,No,2022-08-29
431bef06-1775-4fb3-8fe0-9f2b76eac5a9,65+,suburban,F,no,Labrador,weekly,40.38,wet,Yes,2023-08-10
f0787263-339b-4e49-b5f7-fdd961f68266,26-35,suburban,F,no,German Shepherd,monthly,127.42,grain-free,Yes,2023-08-24
2acdde80-d7a8-4ca9-a537-a016cd994779,26-35,suburban,M,no,Bulldog,weekly,83.73,wet,Yes,2022-08-22
28b04d82-6896-4515-840f-e5fbf12c7ec3,46-55,suburban,F,yes,Siberian Husky,quarterly,103.56,dry,No,2023-07-22
1e768784-7e92-41fa-93c7-3c293f5f1712,36-45,suburban,F,yes,Poodle,weekly,79.05,grain-free,No,2024-01-16
86d3f1bf-73d2-47f5-a3fb-7ba9dfa95766,46-55,suburban,M,no,Great Dane,weekly,92.85,dry,Yes,2024-03-03
f993b5a2-fc89-49fd-8793-1241f1d34d3c,26-35,suburban,M,no,Great Dane,weekly,168.08,grain-free,Yes,2023-05-04
7c40826a-01f8-4e9a-bd9e-2acffae338bc,18-25,urban,F,yes,German Shepherd,quarterly,126.83,grain-free,Yes,2023-04-09
4a92ff3e-c299-441b-92c2-e7dd778f3c9a,26-35,suburban,F,yes,Great Dane,quarterly,199.52,wet,Yes,2022-11-26
35712e6f-9ce7-4a48-8b4e-c28321ab8c53,46-55,urban,F,yes,Poodle,weekly,161.64,wet,Yes,2023-10-10
02efae1f-8bab-40f1-ae7d-944d24b0ccf2,36-45,suburban,F,no,Poodle,weekly,69.26,grain-free,No,2023-05-03
80e2bebc-2c06-4b91-ab0e-c45e57dd0147,65+,suburban,F,no,Labrador,monthly,67.58,grain-free,Yes,2023-06-20
ab376283-374a-4d67-b539-edd1b068426d,65+,urban,F,yes,Bulldog,monthly,80.46,grain-free,No,2023-02-15
7d57d9d8-4177-4a8c-a1f1-342a236a43e7,36-45,urban,M,yes,Poodle,weekly,171.79,dry,No,2024-01-29
f6d6ee46-547c-4915-a504-f69dbdb5b5bc,65+,suburban,M,yes,Siberian Husky,quarterly,24.91,wet,Yes,2023-12-20
52210c13-387c-418d-8343-407b88487697,65+,urban,F,no,Great Dane,monthly,61.43,dry,No,2022-12-27
9abfb397-25c7-4a2b-9eb1-07dd15f205c0,46-55,suburban,M,no,Labrador,weekly,182.89,wet,Yes,2023-10-27
700ae7d4-5b5f-47dd-bde5-bd4d802a92f4,36-45,suburban,F,yes,Dachshund,monthly,135.18,raw,No,2022-05-07
3c04c0af-a77c-4a82-a331-c80dea5bd4c6,56-65,urban,F,yes,Labrador,monthly,60.83,dry,Yes,2022-10-02
b2e0bf48-acbf-4d2c-a0d3-4b972554d4d8,18-25,urban,M,no,Siberian Husky,monthly,59.45,wet,Yes,2023-05-30
70820188-03c3-4cea-9636-12956e82c707,18-25,urban,F,no,Rottweiler,quarterly,175.27,grain-free,Yes,2022-12-28
cc8c06a9-ec6a-47a9-bb82-13bdb2aa9e90,65+,urban,F,yes,Labrador,weekly,180.88,grain-free,Yes,2024-02-07
96a39bf7-ae49-4abf-830d-1d20a627e8f0,18-25,suburban,F,yes,Dachshund,quarterly,66.1,wet,No,2022-08-22
a4e93c8b-3b6e-4aa0-8248-5c5a2afd90ce,36-45,urban,M,yes,Poodle,quarterly,95.69,grain-free,No,2022-07-15
3fd8cd61-4cca-4efd-859c-02353eb3916b,36-45,urban,M,no,Boxer,monthly,170.23,grain-free,No,2022-12-21
62abbb98-fdd2-43b6-9bbd-6a26dcdd77f7,26-35,urban,F,yes,Boxer,weekly,158.78,raw,Yes,2022-08-21
f9d5878a-613d-4b5c-894e-13a6e828cbf9,26-35,urban,M,no,Boxer,monthly,166.5,raw,Yes,2023-02-13
b18708da-41f6-45a3-b7c3-49baa006ccdd,18-25,urban,F,no,Rottweiler,quarterly,113.31,raw,No,2023-02-24
b81bbc53-758c-4638-a14b-302fb0f70f25,56-65,suburban,M,yes,Dachshund,quarterly,184.08,dry,Yes,2022-09-01
537a1f24-3354-45e3-bca7-0ae3bd707bae,26-35,suburban,F,yes,Siberian Husky,weekly,78.67,raw,Yes,2023-12-26
82356159-b2c6-4539-9eeb-d776c23b7c61,26-35,urban,F,no,German Shepherd,quarterly,48.2,raw,No,2023-05-20
8596cee0-0b34-4de4-a44d-901962704c82,36-45,urban,F,yes,Boxer,quarterly,147.57,raw,Yes,2023-05-26
e8996566-a50a-4ec1-b30c-771cc344eeb8,56-65,suburban,M,no,German Shepherd,weekly,117.08,wet,No,2022-11-11
acc9b960-871e-41d3-9de6-b9ab25004997,65+,urban,M,yes,Rottweiler,monthly,173.83,grain-free,Yes,2024-01-13
c6a84171-c6c2-4918-b32d-4399990ef0ca,18-25,suburban,M,yes,German Shepherd,weekly,34.61,wet,Yes,2022-10-10
da19aee0-e843-45e2-82bb-82166b72db11,26-35,suburban,F,yes,Great Dane,quarterly,171.86,raw,No,2023-03-29
2470d331-874a-48bd-b398-35cbca53a43a,56-65,urban,F,yes,Rottweiler,weekly,72.79,dry,No,2022-06-22
84a8ffb5-1484-409f-93ec-cf641e86301a,56-65,suburban,M,no,German Shepherd,monthly,137.87,wet,No,2022-07-16
d43581f4-987c-457b-8855-c036fbe5b2a9,18-25,urban,F,no,Labrador,quarterly,27.22,raw,No,2023-07-30
cd6d574e-3860-4f67-bfdc-7e7e41010c99,56-65,urban,M,no,Boxer,monthly,129.72,dry,No,2022-12-22
c8c700cd-b015-4b6f-8db3-7765e3bc6e8e,56-65,suburban,M,yes,Bulldog,monthly,149.11,dry,Yes,2024-01-23
4d633a9b-a82e-4420-ab36-8de6afb2821f,56-65,suburban,M,no,Beagle,weekly,86.38,dry,No,2023-05-15
8bd15e9c-6132-4640-b77a-e7cf58bfbe89,26-35,urban,F,no,Rottweiler,monthly,58.77,grain-free,Yes,2022-04-26
4ee8cad3-2e84-4322-b81e-8713e91550a8,18-25,suburban,M,no,Poodle,weekly,116.77,dry,Yes,2023-10-19
bb34b1f8-491e-472d-ac80-d497b088c215,56-65,urban,M,yes,Beagle,weekly,169.97,raw,No,2023-08-21
10c51df4-830e-42b5-86ad-d776afbc5e80,56-65,suburban,M,no,Siberian Husky,monthly,78.24,wet,No,2024-03-04
0c36c58b-ec65-4ce3-907d-fddffc109e62,26-35,suburban,M,yes,Rottweiler,weekly,65.44,wet,Yes,2024-03-11
ba23d654-ae2c-412f-aba6-61be2da8233b,18-25,urban,M,yes,Rottweiler,weekly,70.21,raw,No,2023-06-28
e149069f-7dbc-4a45-963f-2010046070cb,36-45,urban,M,no,German Shepherd,monthly,190.84,grain-free,No,2023-10-01
af760fea-6fa3-4c47-a3fc-ef08d0f1722e,26-35,urban,F,yes,Rottweiler,quarterly,84.67,grain-free,Yes,2022-07-08
a2c97683-d438-47c0-a4a6-95ddff382cbb,18-25,suburban,F,no,Boxer,weekly,20.65,dry,Yes,2023-09-06
db168d18-152e-4754-9397-48b9f94271c2,56-65,urban,M,no,Dachshund,weekly,160.7,raw,No,2024-01-06
8f351770-1cfe-47b3-8467-b3b5b79e6a2c,18-25,urban,M,no,Dachshund,monthly,145.87,dry,Yes,2024-03-19
b4706f7e-5c6f-420d-9a7e-6611888d4aa2,18-25,suburban,F,no,Siberian Husky,weekly,43.14,dry,Yes,2023-12-08
b9d70866-bcb6-4dbe-b24f-81b86c71fd47,65+,suburban,M,no,Great Dane,monthly,197.28,raw,Yes,2022-10-27
1bfffd3d-bff9-411c-a81b-9b9eb7a25f8c,18-25,urban,M,yes,Bulldog,quarterly,129.45,grain-free,Yes,2023-11-14
3daffa29-2b7c-4f69-8c08-6db5e73f3c26,36-45,urban,M,no,Great Dane,quarterly,110.14,grain-free,Yes,2023-08-17
fe5a2177-f930-4040-be6b-1afc31318da2,18-25,urban,M,yes,Boxer,monthly,88.8,wet,Yes,2022-07-07
a56f65f1-7c58-41be-8e56-19b23b8f3d47,36-45,urban,F,no,Boxer,quarterly,181.76,raw,Yes,2022-12-04
